hid	gene_spearman	human_gene_symbols	mouse_gene_symbols	gene_spearman_pval_adj	high_gene_spearman	gene_hk_pct	gene_hk_pval_adj	high_gene_housekeeping	human_gene_mean_anchors	mouse_gene_mean_anchors	human_gene_var_std_anchors	mouse_gene_var_std_anchors
269	0.3520817790566109	PEX2	Pex2	0.15483694162784326	FALSE	0.2356115107913669	0.3384237140804598	FALSE	48.76251561744629	56.01029371638179	0.393970493343073	0.3771863199562489
270	0.40833083888134286	PEX5	Pex5	0.11372824749516611	FALSE	0.1079136690647482	0.4844697345132743	FALSE	40.40308320892212	48.90664585310991	0.48306356940059164	0.3814709871449075
271	0.5360909080374113	QDPR	Qdpr	0.05553303607620592	TRUE	0.21402877697841727	0.35781558981233236	FALSE	59.80835252225523	147.67688025814292	5.84150406836385	0.9666569059163856
272	0.16558020594842449	RB1	Rb1	0.3515618914076498	FALSE	0.13129496402877697	0.4502421256038648	FALSE	39.505703103978355	51.078879831455474	0.4141528409969995	3.0180138279263082
273	0.2878535886966746	PRPH2	Prph2	0.20346227826458643	FALSE	0	0.728756	FALSE	2.2060319709247347	0.04747312870602275	0.86118172281177	1.4936836019411506
276	0.26277289878302224	ROM1	Rom1	0.2278156154377653	FALSE	0.0017985611510791368	0.728756	FALSE	5.307341248700767	9.009258371560408	0.2938221108729819	0.7650219851767464
279	0.2201300947596699	RS1	Rs1	0.2776270889841631	FALSE	0	0.728756	FALSE	0.24076860930531258	0.07917072979458056	1.470116949143786	0.320441568333569
281	0.20478657096138858	ATXN1	Atxn1	0.29988173677986146	FALSE	0	0.728756	FALSE	26.243753297082364	9.347710651016563	1.1420758231930161	0.18822970694397903
283	0.26223732713690684	SCN4A	Scn4a	0.2284954182678096	FALSE	0	0.728756	FALSE	3.4973924328968087	1.224183479008727	1.176847285386559	0.6189927096287237
285	0.6371937637796513	SGCD	Sgcd	0.01591187270501836	TRUE	0	0.728756	FALSE	13.186217128162605	6.015409598118212	1.800600248460778	0.44018021180248434
286	0.41780466580096154	SLC12A1	Slc12a1	0.10772058823529412	FALSE	0.026881720430107527	0.7000906056426333	FALSE	25.168447342866628	16.783623084122958	19.385112228954746	8.309579459798128
287	0.2710852016695527	SLC12A3	Slc12a3	0.21996753246753248	FALSE	0.012589928057553957	0.728756	FALSE	4.062342785943252	9.38650009726416	3.852060194148894	8.965407013757964
293	0.35244464802817416	SNCA	Snca	0.1540466392318244	FALSE	0.1672661870503597	0.40301572459584295	FALSE	36.06753813101852	126.43262616188615	3.342392745446983	6.017492893004983
294	0.6034089475196172	SOX9	Sox9	0.02883799830364716	TRUE	0.09532374100719425	0.5111474291799787	FALSE	32.48205089525042	30.12238071442166	5.506679585448708	1.8449301060253174
295	0.28786992711064735	SPTB	Sptb	0.20346227826458643	FALSE	0.09532374100719425	0.5111474291799787	FALSE	16.535005447164934	51.58585669354398	3.301168419939134	9.960326082828981
297	0.15618062392444398	STAR	Star	0.3653314917127072	FALSE	0.026881720430107527	0.7000906056426333	FALSE	203.93576963354997	112.26513437599705	12.18362319783095	12.180503695618707
298	0.04470144527951192	ABCA4	Abca4	0.5561790247160989	FALSE	0	0.728756	FALSE	1.7677736990449662	2.681764211249397	0.7572582510576971	0.22307817674356822
303	0.4126962973475724	TCN2	Tcn2	0.11049227452389508	FALSE	0.1079136690647482	0.4844697345132743	FALSE	30.27347145676211	120.0868606873156	1.5969496364269353	7.184963066928399
306	0.14631238158981405	TGM1	Tgm1	0.3809703463366785	FALSE	0.016129032258064516	0.728756	FALSE	26.133672309284034	8.059801618841831	11.828639093870944	0.7590360662787059
307	0.5514577346216786	TH	Th	0.049904942965779464	TRUE	0.01618705035971223	0.728756	FALSE	6.264086871323119	18.229134608693723	7.997024074901059	12.72865858601448
308	0.6026598811361036	THBD	Thbd	0.03017602682313495	TRUE	0.08064516129032258	0.5391944165844028	FALSE	23.623023604362295	37.46235181945534	3.7501716624471375	4.254189807718149
309	0.1456249749777385	TNNI3	Tnni3	0.38223763570566943	FALSE	0.08093525179856115	0.5391944165844028	FALSE	652.6618302955045	527.0464025950097	13.289948983937114	14.75440859232472
313	0.19825410533031207	TPMT	Tpmt	0.30761548064918853	FALSE	0.02158273381294964	0.7214771682960893	FALSE	20.043021332150367	22.700170287261493	0.5230016556923681	1.202588406027148
314	0.20001209966192707	TSC1	Tsc1	0.3057064082212382	FALSE	0.021505376344086023	0.7214771682960893	FALSE	28.80732864173156	23.380163847423265	0.37533061552130537	0.28947686470808115
315	0.2015216550169734	TSHR	Tshr	0.3047858942065491	FALSE	0.005376344086021506	0.728756	FALSE	2.5547617385014316	2.4456202065008905	1.857622975336149	1.2675353215946985
317	0.5574467140490585	TTR	Ttr	0.048332527791203485	TRUE	0.10431654676258993	0.4920772552910053	FALSE	246.0640276445445	547.3693558978475	13.365492609004528	9.815222135126117
319	0.4235770869837395	UMPS	Umps	0.1055724033358605	FALSE	0.08812949640287769	0.5267567493392966	FALSE	35.109466154957254	45.33948737535768	0.5191365620644223	0.778612129418059
320	0.40376040520470863	UROD	Urod	0.11641842150316727	FALSE	0.7473118279569892	0.10142060975609758	FALSE	169.39912671510572	183.50264326855364	2.5636475159123475	3.2975777883674797
324	0.19802195631171346	XDH	Xdh	0.3078905795293922	FALSE	0.02877697841726619	0.7000906056426333	FALSE	9.167981745513318	26.50683648206327	2.913335109915978	3.339209343678704
327	0.31242798432977786	AIRE	Aire	0.18432426118444106	FALSE	0	0.728756	FALSE	0.9711370943067636	3.1056325092394936	1.0455140791010002	1.865645828605121
328	0.5573129684743023	APOB	Apob	0.048332527791203485	TRUE	0.08273381294964029	0.5391944165844028	FALSE	244.46922413721552	150.14129246653576	12.293750245939933	19.367843254546305
330	0.47786348979626914	BLMH	Blmh	0.08047493403693931	TRUE	0.24100719424460432	0.33276253916211296	FALSE	49.69832196011997	116.20847778057677	0.6673633136705969	0.641817371654844
331	0.2654446957807048	SLC25A20	Slc25a20	0.22566503935438875	FALSE	0.07733812949640288	0.5506479091949638	FALSE	36.05672097045844	58.09388723119677	1.1750541223481277	1.3369064447531138
332	0.3417703135394927	CASR	Casr	0.1615697598109988	FALSE	0	0.728756	FALSE	1.9766020242230553	0.9031373557818442	1.0471676057250436	1.3455994119640067
333	0.1635708004073246	CDKN1A	Cdkn1a	0.3538592949215717	FALSE	0.3870967741935484	0.24287081279496592	FALSE	160.55117715254465	121.41970005179653	3.637444138750132	4.58890338525668
334	0.22192674995419281	CHM	Chm	0.27571365832235395	FALSE	0.008992805755395683	0.728756	FALSE	19.3488549111783	18.08509946623352	0.43939950566769803	0.7309569433503539
335	0.32313152499069264	TPP1	Tpp1	0.17773722627737226	FALSE	0.26881720430107525	0.3110918534653465	FALSE	111.89970591723299	58.779823756573336	1.1999170547614026	0.43270873981699876
344	0.181032995772731	ERCC2	Ercc2	0.32926731401974163	FALSE	0.10752688172043011	0.4844697345132743	FALSE	29.271936479885436	35.63220955151671	0.808420751544076	1.160774725683484
345	0.40504617345430255	EXT2	Ext2	0.11578400830737279	FALSE	0.45698924731182794	0.2113875581395349	FALSE	64.07641921957115	80.099516223607	0.6009971955057695	2.756422115553013
347	0.4257163237401284	GALE	Gale	0.10394333843797855	FALSE	0.15591397849462366	0.4158016857063249	FALSE	57.07148320949854	53.38196704432407	1.4565215625712165	1.4594132148247416
349	0.3113263278561117	GM2A	Gm2a	0.18438480306727084	FALSE	0.18345323741007194	0.3847025	FALSE	40.00552956543225	62.79227832000801	0.9593751537932937	1.3716522095995398
350	0.029444379260597	GNRHR	Gnrhr	0.5855927171977043	FALSE	0	0.728756	FALSE	2.1611096162125887	0.08880378562837316	4.083598774617686	0.9688002207923406
352	0.3427515189890963	GPD2	Gpd2	0.16119285338938522	FALSE	0.06451612903225806	0.5751437676304655	FALSE	37.74341293534728	37.43753347486437	1.4221642867004087	3.8074477253432715
353	-0.17239478623202667	GUCA1A	Guca1a	0.9007795447458684	FALSE	0	0.728756	FALSE	1.1587060908975204	3.00404177926205	1.0070165105569315	0.14469408239072004
358	0.3863397575313883	HSD17B4	Hsd17b4	0.13017377567140598	FALSE	0.6182795698924731	0.15152833641404806	FALSE	232.29159905052137	89.50815314569049	0.6268137063130028	0.7290325553177787
359	0.4817441984784383	IFNGR1	Ifngr1	0.08030949839914621	TRUE	0.3870967741935484	0.24287081279496592	FALSE	93.60776116066603	103.71995043612662	0.8405736536154105	2.6954245873217597
360	0.4449313389190384	IL2RA	Il2ra	0.09567440869379927	TRUE	0	0.728756	FALSE	2.0939195586286274	1.8397297042482812	0.9620389153975469	0.9555489306857292
362	0.3459491751609663	KEL	Kel	0.15965825657455612	FALSE	0.0341726618705036	0.6784540561122245	FALSE	10.141098435839277	129.35646183765536	3.220665025687906	12.311576664766877
363	0.3362559266542726	KRT17	Krt17	0.16591755489919097	FALSE	0.04838709677419355	0.6244438244904309	FALSE	342.10448009956065	21.01530963288509	12.806471278122855	8.644177472426886
369	0.5290406796141525	LTBP2	Ltbp2	0.06022247794399693	TRUE	0.021505376344086023	0.7214771682960893	FALSE	27.45878063764472	9.853078453142926	8.165141046550554	3.2274688754932614
371	0.2074620099942802	PAFAH1B1	Pafah1b1	0.29523809523809524	FALSE	0.553763440860215	0.17435036265432097	FALSE	130.03108442829105	96.2822011496169	0.8953398170271926	1.7913085524030967
372	0.3403622506691568	MVK	Mvk	0.16266004703423045	FALSE	0.07733812949640288	0.5506479091949638	FALSE	27.450144694609772	43.45831217834268	0.7149219683772187	0.5446845388431641
374	0.3926475401881295	NCF2	Ncf2	0.12559048705000816	FALSE	0.05935251798561151	0.5891000169262017	FALSE	32.97612597949893	40.14949698596794	9.117631076761676	6.497476763669715
375	0.05570365805389597	NEU1	Neu1	0.5363930448847554	FALSE	0.13440860215053763	0.4413045550141062	FALSE	67.12040803806414	52.8486589465233	1.6952992779534686	2.4232603282797576
376	0.6772197126480073	NOTCH3	Notch3	0.006451612903225806	TRUE	0.043010752688172046	0.6420233090422368	FALSE	51.12157960657625	14.933132975252681	2.163140233651329	0.8959310951773602
377	0.5793045392212077	OXCT1	Oxct1	0.038485804416403785	TRUE	0.12589928057553956	0.4583066914867213	FALSE	44.248066209088265	208.86594097595378	1.3051888487811485	1.1902174315598846
379	0.613772473892747	PCSK1	Pcsk1	0.02420135527589545	TRUE	0	0.728756	FALSE	3.1278794979274807	2.34149509370338	1.285025185136559	0.7537019955265623
380	0.25983314084745807	PDE6A	Pde6a	0.23064137661321862	FALSE	0	0.728756	FALSE	0.29652939758127156	1.689800497574698	0.34994131087406083	1.6570838222129947
384	0.4565991109995095	PLEC	Plec	0.09059867971773275	TRUE	0.24731182795698925	0.32628095326409495	FALSE	114.55281076035754	58.93176883480198	1.7783445724398335	0.984156330198652
385	0.05304255478125793	PON2	Pon2	0.5408712019360042	FALSE	0.24193548387096775	0.33019039502560354	FALSE	139.94027794869285	56.85474061151284	1.1802493984003086	0.5734954403422245
386	-0.041422893823491326	PSEN2	Psen2	0.7178054356108712	FALSE	0.1223021582733813	0.4663090674318508	FALSE	29.49730318269655	50.50982848411518	1.0654661933319027	3.2840001482447687
387	0.009337002855488429	RAG1	Rag1	0.6258640928655277	FALSE	0.01079136690647482	0.728756	FALSE	40.95953001272568	20.205183660120486	17.619716615556033	12.11056267189932
389	0.27906297276849945	SELE	Sele	0.21276152805246173	FALSE	0	0.728756	FALSE	1.504763700553344	0.5281478078492001	0.6425716374574518	0.7541262836020278
390	0.36731064412822073	SLC10A2	Slc10a2	0.14441694569806376	FALSE	0.00539568345323741	0.728756	FALSE	6.941483689336465	2.7202264810194245	7.219732303914494	2.5062033960950494
392	0.16802349781601836	SOD1	Sod1	0.34866979655712055	FALSE	0.9892086330935251	0.012922317073170732	TRUE	391.52957622618834	1144.1579411365212	1.1079668011164847	0.33011877342356405
393	0.14723189638121972	STK11	Stk11	0.3796751038911976	FALSE	0.4892086330935252	0.19815726609157264	FALSE	69.54948954985647	105.37791955667177	0.4469444266368242	1.133537028357741
394	0.29096389493641894	SUOX	Suox	0.2003454231433506	FALSE	0.023381294964028777	0.7214771682960893	FALSE	28.587346617025858	25.563991829334665	0.3826822716766664	1.4386376849147153
395	0.6277966412404893	HNF4A	Hnf4a	0.01871345029239766	TRUE	0.10971223021582734	0.4844697345132743	FALSE	32.81267692548044	50.23779697432816	6.412023221699025	6.78416643845863
396	0.665206954624024	HNF1B	Hnf1b	0.006451612903225806	TRUE	0.043010752688172046	0.6420233090422368	FALSE	11.436130744926281	11.953142133444715	2.544381023087473	2.4354828650288587
397	0.5307588641311594	TEK	Tek	0.0584542958022754	TRUE	0.043010752688172046	0.6420233090422368	FALSE	15.179119815472195	16.928811614708362	0.8937433132265362	1.1264932283782572
398	0.42827261239341	THPO	Thpo	0.10289264220539701	FALSE	0	0.728756	FALSE	1.5152216030106314	2.8320112382292852	0.2576147950128181	0.3192556528196823
400	0.27244003191927535	BARD1	Bard1	0.21861317584767334	FALSE	0.016129032258064516	0.728756	FALSE	18.089042557620957	7.0315987900327945	1.2200414766000942	0.6300623342559498
402	0.5860403976507453	TWIST1	Twist1	0.03588354773188896	TRUE	0.05913978494623656	0.5891000169262017	FALSE	13.903802919730106	14.351233040919523	4.627210762268882	4.57829449865292
403	0.37404868739007735	NR0B1	Nr0b1	0.1404351087771943	FALSE	0.010752688172043012	0.728756	FALSE	2.795254028561437	2.662161917051529	2.8757437081780375	1.722356876610766
405	0.39074036464916195	ALB	Alb	0.12594987873888439	FALSE	0.12949640287769784	0.4513766984445559	FALSE	3279.684380362936	3184.385617648118	22.199650425537993	14.413153862545682
408	0.2522966454261604	AMPD3	Ampd3	0.239652870493992	FALSE	0.02158273381294964	0.7214771682960893	FALSE	11.707401753564842	24.747619644973586	0.3886819630217198	1.4960153627496344
409	0.3095787103721851	AMT	Amt	0.1849630996309963	FALSE	0.08602150537634409	0.5267567493392966	FALSE	32.06998634543213	20.90429542111902	1.359118351277387	0.7784850388277207
413	0.2149879825352167	APRT	Aprt	0.2847750865051903	FALSE	0.8602150537634409	0.06042127232142857	TRUE	164.3881500788499	234.80806667815304	0.7817309022421665	0.6599043915962094
416	0.3136255627030538	ATRX	Atrx	0.1839323467230444	FALSE	0.4910071942446043	0.1961446404793609	FALSE	81.87400727217465	196.7654867879527	1.252488655216587	1.00350821956523
417	-0.015968875661929588	AVP	Avp	0.6744888774591745	FALSE	0.0035971223021582736	0.728756	FALSE	6.944260984902269	4.341739433504905	5.611297968511297	4.177174167906231
418	0.5110118202048027	C1QB	C1qb	0.07097422162705055	TRUE	0.2949640287769784	0.2959214697286013	FALSE	194.99279774498757	104.4356011235649	9.432244669432825	4.1521025376650424
420	0.14935109042995237	CRYBB2	Crybb2	0.3765633290381263	FALSE	0	0.728756	FALSE	1.5075233947623878	0.02327845790706567	1.0377752500086646	0.5981842351585416
425	0.20598623863681567	F12	F12	0.29721257307464205	FALSE	0.017985611510791366	0.728756	FALSE	19.27959947495083	29.550694202882028	10.41603187684081	11.323641223194016
426	0.26248208042785365	F2	F2	0.22845592585288899	FALSE	0.03597122302158273	0.6784540561122245	FALSE	70.58471615823848	100.54534869512017	21.902656691422667	17.743224314822967
428	0.43920052586153563	FGA	Fga	0.09742533470648815	TRUE	0.05575539568345324	0.607020469842302	FALSE	910.0223742025022	207.15358217833227	20.55870405904309	18.235174932473544
429	0.3720958036679616	FGG	Fgg	0.14157973174366614	FALSE	0.06654676258992806	0.5751437676304655	FALSE	937.8272484498107	246.6176925196098	21.208791759430625	18.813823188379168
430	0.07056617666230112	FSHB	Fshb	0.5100409836065575	FALSE	0	0.728756	FALSE	0.0058151444422909915	0.005334236601072336	0.3300779206140393	0.6253033529684949
433	0.417629401444274	GDNF	Gdnf	0.10772058823529412	FALSE	0	0.728756	FALSE	1.8297695692383453	1.0438194138865506	0.4026868267059538	0.2611052157829835
437	0.18306169914503284	HEXB	Hexb	0.3260028999516675	FALSE	0.3118279569892473	0.28453896811337465	FALSE	132.4524816631686	79.00445223487394	1.4593069741860953	0.9607105467810472
441	0.6171394768173001	KCNJ11	Kcnj11	0.02420135527589545	TRUE	0.014388489208633094	0.728756	FALSE	5.773446443884394	4.8750249738718825	0.6411074005877849	1.743289156727072
443	0.6655801430012721	VLDLR	Vldlr	0.006451612903225806	TRUE	0.050359712230215826	0.6244438244904309	FALSE	21.949680568182902	24.941760718018347	1.0696524006633188	1.148219569566748
444	0.20812614792411938	MC2R	Mc2r	0.2943431589708639	FALSE	0.01079136690647482	0.728756	FALSE	5.726145382093567	11.257554036242475	6.248188904536649	8.163840609704115
445	0.03121067716511881	MPZ	Mpz	0.5824858010830801	FALSE	0.010752688172043012	0.728756	FALSE	19.02940730514557	4.931738435777966	6.912830207383091	2.028052544979794
446	0.5060640605072684	OTC	Otc	0.07463154593916589	TRUE	0.03597122302158273	0.6784540561122245	FALSE	9.013189293834092	24.9209632280184	3.060188016077168	10.126640074958372
447	0.032598298209076275	PCCB	Pccb	0.5792779687913251	FALSE	0.21505376344086022	0.35309091368846934	FALSE	61.55501704117223	59.40412386031906	0.5909577132897442	1.5508574337596541
448	0.5789860051462239	PLP1	Plp1	0.038740920096852295	TRUE	0.053763440860215055	0.607020469842302	FALSE	112.01011424202707	62.20074870714024	16.98277116845101	15.69133455007929
449	0.39246128123229757	PMS1	Pms1	0.12559048705000816	FALSE	0.005376344086021506	0.728756	FALSE	30.049354101250128	13.321830509151692	0.6127586003571963	0.352577909047913
452	0.2560512304545363	RFXAP	Rfxap	0.23419429452582882	FALSE	0	0.728756	FALSE	8.351340716093553	39.74364140075792	0.14220839512456807	0.5648353490085266
455	0.15928407598519426	SAG	Sag	0.36048125867653863	FALSE	0	0.728756	FALSE	0.3637192885697203	2.3854126961844493	1.316976399929491	0.3919593891904248
456	0.19081557515662004	SFTPB	Sftpb	0.31670353076103874	FALSE	0.03225806451612903	0.6784540561122245	FALSE	1141.5587986009434	126.3474599882175	14.38872662613956	14.145495077988581
457	0.26356209508337797	SMPD1	Smpd1	0.22715585443037978	FALSE	0.18345323741007194	0.3847025	FALSE	38.24511484039908	54.5704455572118	0.6063388665516954	0.5186679058765062
459	0.5511211072200954	HNF1A	Hnf1a	0.049904942965779464	TRUE	0	0.728756	FALSE	7.653353230161152	4.306207656388281	1.2892967767198324	0.538056382839512
460	0.28963075223551954	TP53	Trp53	0.2011401527374422	FALSE	0.2931654676258993	0.2959214697286013	FALSE	46.034160122368235	126.76348042596202	0.9239369333454773	0.8209348661855876
461	0.186808942275303	TPO	Tpo	0.32155046318868846	FALSE	0	0.728756	FALSE	10.400415947980303	0.08274469500989945	1.7773237887168956	0.1899095388493154
462	0.3509942848663476	TSC2	Tsc2	0.1561434610664121	FALSE	0.04838709677419355	0.6244438244904309	FALSE	77.61003159866357	34.02071505598972	0.6908433050489212	0.22723343728453727
463	0.1314832909363826	TSHB	Tshb	0.4057864049007307	FALSE	0	0.728756	FALSE	0.06672379242617583	0.29128313359421387	0.3204373704659603	0.7999305001076416
464	0.3936537439455505	TYRP1	Tyrp1	0.12459123610202748	FALSE	0	0.728756	FALSE	16.424686264220753	0.18259911406160131	2.677837138797948	0.5604401340001313
